[00:00:11.548 --> 00:00:12.889]  He stands for truth.
[01:37:08.118 --> 01:37:09.339]  Okay, James in L.A.
[01:37:09.439 --> 01:37:10.479]  actually got disconnected.
[01:37:10.819 --> 01:37:14.840]  He had a point he wanted to make about talking to one of the people on the 9-11 Commission.
[01:37:15.540 --> 01:37:16.440]  James, go ahead.
[01:37:16.460 --> 01:37:16.980]  Sorry about that.
[01:37:17.300 --> 01:37:17.800]  Hi, Alex.
[01:37:17.820 --> 01:37:20.081]  Listen, that was just one point I wanted to make.
[01:37:20.141 --> 01:37:27.502]  I had it out with Lee Hamilton, but I want to get to the issue of Iran and the USS Liberty and McCain and talk about other issues that I'm sure we agree on as well.
[01:37:27.822 --> 01:37:28.082]  Go ahead.
[01:37:28.102 --> 01:37:28.702]  You've got the floor.
[01:37:29.183 --> 01:37:29.663]  Sounds good.
[01:37:30.023 --> 01:37:30.943]  With regard to...
[01:37:32.103 --> 01:37:35.064]  What happened with what you just mentioned in the Strait of Hormuz?
[01:37:35.365 --> 01:37:37.125]  Yeah, that's like a Gulf of Tonkin, too.
[01:37:37.185 --> 01:37:46.829]  I mean, you've got the USS Liberty attack back in 67, and what I wanted to mention about that is here we have Israel basically treacherously attacking our ship.
[01:37:46.849 --> 01:37:49.210]  You can go to ussliberty.com to check that out.
[01:37:49.230 --> 01:37:52.991]  I'm a friend of Captain Ward in Boston, but you might want to have him on your program as well.
[01:37:53.111 --> 01:37:54.212]  I have interviewed him three times.
[01:37:54.392 --> 01:37:58.273]  Yeah, well, we should really nail McCain with this, because I was on C-STAN right before McCain.
[01:37:58.473 --> 01:38:00.634]  And it was his father, the Admiral, that helped cover it up.
[01:38:00.934 --> 01:38:10.637]  Well, yeah, Isaac Kidd, he worked for him, did three naval court of inquiries for him, and what happened is McCain's father, just like you mentioned, helped to cover it up.
[01:38:10.877 --> 01:38:20.659]  And here we have McCain selling himself as a patriotic American when he's been selling out to the Israelis, not only with the USS Liberty attack, but also with the war in Iraq.
[01:38:20.679 --> 01:38:22.500]  That was all for the pro-Israel lobby, Alex.
[01:38:22.520 --> 01:38:26.581]  You can look at the Walton-Mersheimer book, you know, the U.S.
[01:38:26.601 --> 01:38:27.261]  foreign policy.
[01:38:27.541 --> 01:38:28.562]  That's Israel Lobby and U.S.
[01:38:28.582 --> 01:38:29.202]  Foreign Policy.
[01:38:29.222 --> 01:38:31.483]  Just go to IsraelLobbyBook.com to check that out.
[01:38:31.983 --> 01:38:33.604]  And there's a media blackout on that, too.
[01:38:33.644 --> 01:38:35.025]  I tried to get 60 Minutes to do it.
[01:38:35.045 --> 01:38:38.306]  I got an email back from the executive office saying, no, we won't do it.
[01:38:38.366 --> 01:38:40.027]  That was a month before the book came out.
[01:38:40.307 --> 01:38:42.869]  Yet I was able to get it out on the BBC internationally.
[01:38:43.249 --> 01:38:46.971]  The problem in our country, as you've been addressing as well, is the media blackout.
[01:38:47.331 --> 01:38:50.092]  Look what we have to deal with regarding that with Ron Paul.
[01:38:50.693 --> 01:38:51.273]  Another issue.
[01:38:51.713 --> 01:38:53.514]  Let's get a campaign against McCain.
[01:38:53.834 --> 01:38:54.934]  I mean, look what they did to Kerry.
[01:38:54.954 --> 01:38:55.955]  I didn't like Kerry at all.
[01:38:55.995 --> 01:38:58.316]  He was strumming, playing guitar with... Exactly.
[01:38:58.356 --> 01:39:00.036]  I mean, they can't just stage the election.
[01:39:00.056 --> 01:39:04.198]  They have to have a fall guy or a guy with a glass jaw to take a dive like Kerry.
[01:39:04.238 --> 01:39:05.078]  Both parties are bought.
[01:39:05.118 --> 01:39:06.819]  That's how they control it.
[01:39:07.399 --> 01:39:11.961]  But look, on the situation of the USS Liberty, 1967, during the Six-Day War,
[01:39:14.514 --> 01:39:32.293]  It is true that Israel, for more than two and a half hours, with patrol boats firing .50 caliber and larger cannons and torpedoes, and they saw Missouri bombers and Mirage fighter bombers did attack the ship.
[01:39:32.313 --> 01:39:33.754]  And then the ship called for help.
[01:39:33.815 --> 01:39:35.016]  It wasn't even in Israeli waters.
[01:39:35.792 --> 01:39:38.775]  And now the Israeli pilots have gone public saying they were ordered to attack it.
[01:39:38.795 --> 01:39:39.936]  They knew it was an American ship.
[01:39:39.956 --> 01:39:40.897]  That's in Israeli papers.
[01:39:41.537 --> 01:39:44.560]  And the Chicago Tribune reported the NSA is now releasing intercepts.
[01:39:45.120 --> 01:39:46.441]  And it has been declassified.
[01:39:46.501 --> 01:39:47.542]  The Israeli intercepts.
[01:39:47.802 --> 01:39:48.183]  The U.S.
[01:39:48.223 --> 01:39:50.225]  intercepted where they said attack the American ship.
[01:39:50.285 --> 01:39:50.625]  Sink it.
[01:39:51.506 --> 01:39:53.247]  And then you can debate all day why they did it.
[01:39:53.307 --> 01:39:57.050]  But the more important fact is they've now released the transcripts.
[01:39:57.311 --> 01:39:58.532]  And I've interviewed the admirals.
[01:39:58.572 --> 01:39:59.933]  I've interviewed the captain before he died.
[01:39:59.953 --> 01:40:02.235]  I've interviewed Ward Boston, the judge advocate general.
[01:40:02.862 --> 01:40:05.963]  He was a captain at the time, then became a general and ran that investigation.
[01:40:06.403 --> 01:40:19.567]  They were ordered to stand down, and that LBJ, when the admirals, 100 miles away, launched jets in the med, and they were ordered to turn those jets back, and the admirals said, no, I want to hear from the president.
[01:40:20.267 --> 01:40:22.247]  They told McNamara over the phone.
[01:40:22.267 --> 01:40:24.908]  I've talked to multiple people who heard this up in the conning towers.
[01:40:25.548 --> 01:40:26.369]  I mean, admirals.
[01:40:27.149 --> 01:40:27.269]  And...
[01:40:28.766 --> 01:40:31.288]  I talked to the former chairman of the Joint Chiefs of Staff.
[01:40:31.809 --> 01:40:33.550]  Admiral Moore went public about this.
[01:40:33.770 --> 01:40:34.691]  I guess he's bad too, though.
[01:40:34.771 --> 01:40:35.612]  Admiral Thomas Moore.
[01:40:35.952 --> 01:40:37.013]  He just died a few years ago.
[01:40:37.113 --> 01:40:37.573]  Great man.
[01:40:37.593 --> 01:40:42.998]  And LBJ came on the phone and said, that ship, you know, I don't care if that GD ship goes to the bottom.
[01:40:43.078 --> 01:40:43.518]  No help.
[01:40:43.598 --> 01:40:44.419]  Recall the aircraft.
[01:40:44.839 --> 01:40:46.160]  And people said that wasn't true.
[01:40:46.180 --> 01:40:47.842]  Well, now the NSA intercept has been released.
[01:40:48.182 --> 01:40:53.927]  And the evidence we've gotten, what the survivors believe, Congressional Medal of Honor winners, by the way, some of the most highly decorated ship in U.S.
[01:40:53.947 --> 01:40:54.247]  history.
[01:40:55.168 --> 01:40:57.490]  You didn't know that, folks, was that
[01:40:58.746 --> 01:41:04.089]  They were trying to sink the ship to blame it on Egypt as a false flag.
[01:41:04.149 --> 01:41:12.254]  It looks like our government was involved because it was an intelligence ship and the executive branch had that ship parked out there and then was in collusion to do that.
[01:41:12.914 --> 01:41:14.295]  And it's very, very horrible.
[01:41:14.315 --> 01:41:17.977]  But my point is that all governments do this.
[01:41:18.892 --> 01:41:24.817]  And so, you know, we get into an Israel bashing fest instead of just intellectually going, yes, Israel stages terror attacks.
[01:41:25.117 --> 01:41:25.878]  It's been in Herat.
[01:41:25.938 --> 01:41:27.099]  It's been in the Jerusalem Post.
[01:41:27.339 --> 01:41:28.600]  They created fake al-Qaeda groups.
[01:41:28.620 --> 01:41:29.461]  Just type that into Google.
[01:41:29.501 --> 01:41:34.545]  Israel created fake al-Qaeda groups to bomb Israeli cities to get their people to go along with the police state.
[01:41:35.146 --> 01:41:35.946]  Our government does it.
[01:41:36.006 --> 01:41:36.847]  The Germans do it.
[01:41:36.927 --> 01:41:37.668]  The British do it.
[01:41:37.728 --> 01:41:38.588]  The Italians do it.
[01:41:38.648 --> 01:41:39.529]  The Japanese do it.
[01:41:39.769 --> 01:41:40.630]  The Chinese do it.
[01:41:40.970 --> 01:41:42.832]  And this is a favorite tactic of government.
[01:41:43.542 --> 01:41:44.643]  And you're absolutely right, sir.
[01:41:45.504 --> 01:41:46.965]  Let's go ahead and talk to Jay.
[01:41:47.085 --> 01:41:49.107]  Jay, you're on the air from New York.
[01:41:50.328 --> 01:41:51.368]  Okay, he's got his radio up.
[01:41:51.408 --> 01:41:51.729]  Go ahead.
[01:41:51.749 --> 01:41:56.753]  I'm going to have to let him go, and I don't think we're going to take any more calls.
[01:41:56.793 --> 01:41:59.035]  Ladies and gentlemen, we've only got about two minutes left.
[01:41:59.115 --> 01:42:08.302]  I know we have listeners all over the country and the world, but if you're blessed to live in Texas, God bless Texas, George Norrie invited me to be in studio.
[01:42:08.322 --> 01:42:09.143]  He's going to be here in town.
[01:42:10.624 --> 01:42:16.786]  His station here that broadcasts in Austin is the station we transmit out of to syndicate around the country and the world.
[01:42:17.126 --> 01:42:19.006]  It's NewsRadio 590 KLBJ.
[01:42:19.467 --> 01:42:20.827]  And they've got TalkFest.
[01:42:21.187 --> 01:42:22.147]  It's coming up that Saturday.
[01:42:22.167 --> 01:42:23.288]  He'll be here in town Friday.
[01:42:23.728 --> 01:42:26.769]  I'm going to be in studio with him on the nationwide broadcast for three hours.
[01:42:26.789 --> 01:42:27.749]  I'm really honored to do that.
[01:42:28.529 --> 01:42:32.410]  I'm always honored when the last three years in a row have invited me to that.
[01:42:32.750 --> 01:42:34.591]  And then he invited me again to be at TalkFest.
[01:42:35.391 --> 01:42:38.452]  So I'm not sure how much I'll be up on stage with him
[01:42:39.539 --> 01:42:41.420]  Really could care less one way or the other.
[01:42:41.440 --> 01:42:42.380]  It sounds like a lot of fun.
[01:42:42.400 --> 01:42:44.181]  I like seeing the people out there at the event.
[01:42:44.221 --> 01:42:50.703]  The big deal is I'll be in studio with him here at the station going out nationwide, coming out next Friday night into Saturday morning.
[01:42:50.723 --> 01:42:51.843]  So you'll definitely want to tune in for that.
[01:42:52.103 --> 01:42:54.164]  And you can meet George Norrie at TalkFest.
[01:42:54.444 --> 01:42:56.105]  That's with the Austin Convention Center.
[01:42:56.125 --> 01:42:57.045]  Really nice facility.
[01:42:57.525 --> 01:43:00.106]  And there's going to be all the local hosts and some other national hosts.
[01:43:00.966 --> 01:43:02.166]  John Dromgoole is really interesting.
[01:43:02.206 --> 01:43:02.927]  Pat Robertson.
[01:43:02.967 --> 01:43:04.227]  Cheryl McLaughlin.
[01:43:04.347 --> 01:43:05.187]  Patrick Timponi.
[01:43:05.828 --> 01:43:06.628]  Carl Stewart.
[01:43:07.602 --> 01:43:11.784]  I bet Kenny Rohmeyer, Jeff Ward, there's a lot of people there.
[01:43:11.824 --> 01:43:12.864]  It's a free event.
[01:43:13.164 --> 01:43:15.365]  Find out more at 590klbj.com.
[01:43:15.825 --> 01:43:19.787]  And in closing, my websites are prisonplanet.com, prisonplanet.tv.
[01:43:20.087 --> 01:43:23.548]  We now have ronpaulwarroom.com with live blogging on the main page.
[01:43:24.629 --> 01:43:30.611]  And we're going to be expanding all of that at ronpaulwarroom.com, really the latest breaking news on that subject and all things Liberty.
[01:43:31.713 --> 01:43:44.081]  We also have PrisonPlanet.tv where you can see all 18 of my films from Terror Storm to Endgame to Martial Law to Road to Tyranny to Dark Secrets Inside Bohemian Grove and The Order of Death in super high quality for download and burning the disc.
[01:43:44.161 --> 01:43:45.542]  A great way to wake people up.
[01:43:46.222 --> 01:43:51.366]  15 cents a day for a monthly membership or get 5 months free and this offer ends in 10 days.
[01:43:51.386 --> 01:43:53.147]  5 months free right now.
[01:43:54.062 --> 01:43:56.104]  At prisonplanet.tv.
[01:43:56.244 --> 01:43:59.166]  And again, it's an armory of resistance to the New World Order.
[01:43:59.186 --> 01:43:59.826]  You can go there.
[01:44:00.307 --> 01:44:01.548]  All my TV shows, everything.
[01:44:01.568 --> 01:44:02.268]  Burn them to disc.
[01:44:03.049 --> 01:44:03.709]  Give them to people.
[01:44:04.049 --> 01:44:06.591]  Wake people up on every subject you can imagine.
[01:44:06.671 --> 01:44:10.114]  It is just a library, a treasure trove of information.
[01:44:10.414 --> 01:44:12.556]  We'll be back next Sunday live, 4 to 6 p.m.
[01:44:12.576 --> 01:44:13.617]  Central, 5 to 7 p.m.
[01:44:14.097 --> 01:44:15.858]  Eastern, 3 to 5 p.m.
[01:44:16.078 --> 01:44:16.599]  Mountain.
[01:44:17.199 --> 01:44:18.600]  And I guess that'll be 2 to 4 p.m.
[01:44:18.800 --> 01:44:19.401]  Pacific.
[01:44:20.001 --> 01:44:22.822]  And, of course, the weekday show, 11 to 2 Central Standard Time.
[01:44:23.162 --> 01:44:27.144]  All of it available at prisonplanet.com, our flagship website.
[01:44:27.184 --> 01:44:28.805]  Great job to Drake and Kate right on the show.
[01:44:28.825 --> 01:44:33.726]  I want to say hi as well, and thanks for the great help in here with the Independent Film Channel, folks.
[01:44:33.766 --> 01:44:34.247]  Take care.
[01:44:36.487 --> 01:44:38.128]  I'm done.
[01:44:42.345 --> 01:44:43.385]  Hi, this is Ted Anderson.
[01:44:43.485 --> 01:44:48.307]  Over the years, Genesis Communications Network has grown by leaps and bounds reaching millions of listeners.
[01:44:48.407 --> 01:44:51.308]  The impact on political and social issues have been enormous.
[01:44:51.428 --> 01:44:55.450]  Businesses associated with the network have grown to become valuable enterprises.
[01:44:55.750 --> 01:45:01.772]  If you are accredited and have an entrepreneurial spirit, national radio may be the opportunity you're looking for.
[01:45:01.952 --> 01:45:03.192]  Call me today at 877-996-4327, extension 101.
[01:45:03.232 --> 01:45:04.613]  For more information, that's 877-996-4327, extension 101.
[01:45:13.044 --> 01:45:13.464]  We're good to go.
[01:45:13.484 --> 01:45:13.664]  I think?
